Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
20,1729209302514,400,1625,2208,2326,0,5,100,0,80455.32287597656,10556.895446777344,7230.151306152344,0.30596923828125,25127043072,4294963200,2072494080,0
20,1729209302534,400,1625,2208,2326,0,5,100,0,80455.3296508789,10557.01025390625,7230.2222900390625,0.30596923828125,25127043072,4294963200,2076688384,0
20,1729209302554,400,1625,2208,2326,0,5,100,0,80455.33612060547,10557.122802734375,7230.293273925781,0.30596923828125,25127043072,4294963200,2080882688,0
20,1729209302574,400,1625,2208,2326,0,5,100,0,80455.34246826172,10557.234436035156,7230.364807128906,0.30596923828125,25127043072,4294963200,2085076992,0
20,1729209302594,400,1625,2208,2326,0,5,100,0,80455.34881591797,10557.343383789063,7230.4361572265625,0.30596923828125,25127043072,4294963200,2089529344,0
20,1729209302614,400,1625,2208,2326,0,5,100,0,80455.35522460938,10557.456359863281,7230.507141113281,0.30596923828125,25127043072,4294963200,2093723648,0
19,1729209302634,400,1625,2208,2326,0,5,100,0,80455.36151123047,10557.565490722656,7230.578674316406,0.30596923828125,25127043072,4294963200,2097917952,0
20,1729209302654,400,1625,2208,2326,0,0,100,0,80455.36987304688,10557.679565429688,7230.649475097656,0.30596923828125,25127043072,4294963200,2102112256,0
20,1729209302674,400,1625,2208,2326,0,0,100,0,80455.37634277344,10557.791137695313,7230.720642089844,0.30596923828125,25127043072,4294963200,2106306560,0
20,1729209302694,400,1625,2208,2326,0,0,100,0,80455.38275146484,10557.899841308594,7230.791198730469,0.30596923828125,25127043072,4294963200,2110500864,0
20,1729209302715,400,1625,2208,2326,0,0,100,0,80455.3890991211,10558.012145996094,7230.86181640625,0.30596923828125,25127043072,4294963200,2114691072,0
20,1729209302735,400,1625,2208,2326,0,0,100,0,80455.3959350586,10558.128051757813,7230.9337158203125,0.30596923828125,25127043072,4294963200,2118885376,0
20,1729209302755,400,1625,2208,2326,0,0,100,0,80455.40222167969,10558.238891601563,7231.004150390625,0.30596923828125,25127043072,4294963200,2123079680,0
20,1729209302775,400,1625,2208,2326,0,0,100,0,80455.40856933594,10558.35107421875,7231.075744628906,0.30596923828125,25127043072,4294963200,2127273984,0
20,1729209302795,400,1625,2208,2326,0,0,100,0,80455.41516113281,10558.459106445313,7231.146728515625,0.30596923828125,25127043072,4294963200,2135662592,0
